time,seconds_elapsed,z,y,x
1700931424715898400,0.1668984375,-3.681939125061035,-4.099489688873291,-1.4521465301513672
1700931424732891100,0.18389111328125,-2.2186355590820312,-4.945998191833496,-2.198777198791504
1700931424749883000,0.2008828125,-1.4175987243652344,-5.198993682861328,-2.316688060760498
1700931424766879500,0.21787939453125,-2.9876484870910645,-5.546599388122559,-2.312088966369629
1700931424783864800,0.23486474609375,-3.7057723999023438,-5.986952781677246,-2.9491167068481445
1700931424800859600,0.251859619140625,-2.5032105445861816,-6.452600479125977,-3.96803617477417
1700931424817851100,0.26885107421875,-0.9768002033233643,-6.877832889556885,-4.8375420570373535
1700931424834842000,0.285842041015625,-0.9403460025787354,-7.285209655761719,-4.280269622802734
1700931424851836400,0.30283642578125,-0.9922339916229248,-7.079684734344482,-2.8432364463806152
1700931424868813800,0.319813720703125,-0.8056274652481079,-6.681820869445801,-1.27150297164917
1700931424885817900,0.33681787109375,0.14610284566879272,-6.430556774139404,0.1327342987060547
1700931424902810400,0.353810302734375,1.262592077255249,-5.725301742553711,1.505082130432129
1700931424919800600,0.370800537109375,0.32219159603118896,-4.976966857910156,3.084549903869629
1700931424936793600,0.387793701171875,-0.7758253216743469,-4.343363285064697,4.2315826416015625
1700931424953784000,0.4047841796875,-0.36233800649642944,-3.877255439758301,4.378662109375
1700931424970774300,0.421774169921875,1.0912504196166992,-3.6087403297424316,3.984866142272949
1700931424987766800,0.438766845703125,2.2956416606903076,-3.507230758666992,4.662909507751465
1700931425004757800,0.4557578125,2.455101728439331,-3.017993927001953,6.143378257751465
1700931425021754400,0.47275439453125,1.6661832332611084,-2.201784133911133,7.457160949707031
1700931425038746600,0.48974658203125,0.5648703575134277,-1.4337416887283325,8.124011039733887
1700931425055732000,0.50673193359375,-0.12592282891273499,-0.8989405632019043,8.175178527832031
1700931425072727300,0.523727294921875,-0.25150200724601746,-0.4574615955352783,7.73173713684082
1700931425089718500,0.540718505859375,0.11603368818759918,0.029172182083129883,7.434675216674805
1700931425106715600,0.557715576171875,0.8867929577827454,0.49740123748779297,7.632779121398926
1700931425123702000,0.574701904296875,1.4363958835601807,1.0910530090332031,8.007040977478027
1700931425140693200,0.591693359375,0.985101580619812,1.676215648651123,7.891094207763672
1700931425157686500,0.6086865234375,0.08760295808315277,2.1009724140167236,7.310651779174805
1700931425174673700,0.625673583984375,-0.44975101947784424,2.4599626064300537,6.369022369384766
1700931425191669000,0.6426689453125,-0.7433161735534668,2.630025625228882,5.328763008117676
1700931425208657400,0.659657470703125,-0.7893029451370239,2.584390878677368,4.3465471267700195
1700931425225649400,0.6766494140625,-0.66810542345047,2.3378143310546875,3.8996009826660156
1700931425242644500,0.69364453125,-0.5165216326713562,2.226259231567383,3.3100013732910156
1700931425259635000,0.710635009765625,-0.5314604640007019,2.030330181121826,2.569899559020996
1700931425276625200,0.727625244140625,-0.6857748031616211,1.7942042350769043,2.0232648849487305
1700931425293619500,0.744619384765625,-0.8234198093414307,1.6605677604675293,1.4583911895751953
1700931425310600200,0.76160009765625,-0.7493242025375366,1.6484549045562744,0.904871940612793
