time,seconds_elapsed,z,y,x
1701889819609059800,0.113059814453125,0.030546188354492188,0.3769545555114746,0.2566986083984375
1701889819626048000,0.130048095703125,-0.35698556900024414,0.8830094337463379,1.2196440696716309
1701889819643037700,0.14703759765625,-1.6896963119506836,1.0621137619018555,1.7530021667480469
1701889819660021800,0.164021728515625,-2.5307741165161133,1.417696475982666,1.768254280090332
1701889819677014300,0.18101416015625,-1.7619376182556152,1.5684442520141602,1.5546684265136719
1701889819694000600,0.198000732421875,0.6531853675842285,1.9987621307373047,1.4774208068847656
1701889819710993400,0.214993408203125,2.9764437675476074,2.519786834716797,2.025632381439209
1701889819727976700,0.231976806640625,3.9110798835754395,3.1820497512817383,4.101296901702881
1701889819744966700,0.248966552734375,3.368234634399414,3.809480667114258,6.744462013244629
1701889819761956600,0.26595654296875,2.388789653778076,4.669865608215332,8.289449691772461
1701889819778940400,0.2829404296875,1.4911479949951172,5.655450344085693,7.479755878448486
1701889819795932700,0.2999326171875,1.9682059288024902,6.724046230316162,5.89687967300415
1701889819812922000,0.316922119140625,3.167721748352051,7.353870391845703,6.48453950881958
1701889819829906200,0.33390625,4.295295238494873,6.3001909255981445,9.244651794433594
1701889819846895400,0.350895263671875,6.05264949798584,5.309876441955566,10.680547714233398
1701889819863888100,0.36788818359375,8.164928436279297,3.8078818321228027,9.864433288574219
1701889819880875500,0.38487548828125,8.978048324584961,2.1576080322265625,8.451044082641602
1701889819897858300,0.4018583984375,8.781991958618164,0.5412664413452148,7.750914096832275
1701889819914852400,0.418852294921875,8.521751403808594,-1.790153980255127,9.25922679901123
1701889819931839500,0.435839599609375,9.537343978881836,-5.029164791107178,12.8493070602417
1701889819948825000,0.4528251953125,12.565744400024414,-8.342168807983398,15.251639366149902
1701889819965805600,0.4698056640625,15.234468460083008,-10.837878227233887,13.804300308227539
1701889819982805800,0.4868056640625,15.010266304016113,-11.873931884765625,12.059989929199219
1701889819999790300,0.503790283203125,12.390642166137695,-12.253791809082031,12.622415542602539
1701889820016782000,0.520781982421875,10.262838363647461,-12.300864219665527,14.797715187072754
1701889820033769500,0.53776953125,8.673301696777344,-12.385151863098145,17.471084594726562
1701889820050759400,0.554759521484375,9.300153732299805,-12.358844757080078,19.45938491821289
1701889820067744800,0.571744873046875,10.208818435668945,-12.595078468322754,19.22016716003418
1701889820084734000,0.58873388671875,9.557306289672852,-12.808019638061523,18.000329971313477
1701889820101721300,0.605721435546875,7.478451251983643,-13.139957427978516,17.143301010131836
1701889820118700800,0.62270068359375,6.142433166503906,-12.93575668334961,17.002748489379883
1701889820135698200,0.6396982421875,3.9380040168762207,-12.926556587219238,17.138629913330078
1701889820152681200,0.65668115234375,1.952109932899475,-12.679018020629883,15.721759796142578
1701889820169673200,0.673673095703125,0.3812236785888672,-12.09508991241455,12.572139739990234
1701889820186666500,0.69066650390625,0.1456904411315918,-10.991720199584961,9.318635940551758
1701889820203653600,0.707653564453125,0.31362563371658325,-9.873794555664062,5.883647918701172
1701889820220643600,0.7246435546875,-0.6454680562019348,-9.440462112426758,2.8639774322509766
1701889820237628000,0.7416279296875,-2.511850118637085,-9.795513153076172,0.8267269134521484
1701889820254608100,0.758608154296875,-5.17775297164917,-10.823593139648438,-1.8385648727416992
1701889820271598000,0.77559814453125,-8.070297241210938,-12.198688507080078,-5.236394882202148
1701889820288602600,0.7926025390625,-8.484840393066406,-13.845693588256836,-9.526548385620117
1701889820305585000,0.8095849609375,-10.07840347290039,-14.987955093383789,-13.878656387329102
1701889820322568400,0.826568359375,-9.215326309204102,-15.810365676879883,-17.752986907958984
1701889820339562500,0.8435625,-6.220301151275635,-15.733642578125,-19.509668350219727
1701889820356550000,0.8605498046875,-3.6208009719848633,-15.743967056274414,-18.187820434570312
1701889820373538600,0.87753857421875,-2.6624033451080322,-16.02456283569336,-14.303022384643555
1701889820390517200,0.894517333984375,-4.505007266998291,-16.177114486694336,-8.607929229736328
1701889820407508000,0.911508056640625,-8.90816879272461,-15.678118705749512,-2.997621536254883
1701889820424503300,0.92850341796875,-13.303277969360352,-15.518308639526367,2.1366734504699707
1701889820441492700,0.94549267578125,-14.178226470947266,-15.919093132019043,5.797567367553711
1701889820458477000,0.96247705078125,-12.57374095916748,-16.819236755371094,8.101116180419922
1701889820475454500,0.979454345703125,-10.877703666687012,-18.956344604492188,9.42031478881836
1701889820492455000,0.996454833984375,-9.513362884521484,-21.826961517333984,10.887370109558105
1701889820509442300,1.0134423828125,-9.736505508422852,-24.137224197387695,13.930329322814941
1701889820526433800,1.030433837890625,-8.535196304321289,-28.20417022705078,19.37600326538086
1701889820543421400,1.04742138671875,3.35231876373291,-27.756601333618164,28.14873695373535
1701889820560411400,1.064411376953125,17.451969146728516,-21.80325698852539,29.51542854309082
1701889820577394200,1.081394287109375,27.015666961669922,-17.449247360229492,27.72854232788086
1701889820594385700,1.0983857421875,31.644277572631836,-13.241133689880371,23.899993896484375
1701889820611374300,1.115374267578125,27.274755477905273,-10.584064483642578,19.89129638671875
1701889820628359000,1.13235888671875,18.658023834228516,-8.757835388183594,18.12140655517578
1701889820645355000,1.14935498046875,11.128013610839844,-7.999528884887695,18.327747344970703
1701889820662338800,1.1663388671875,8.83177375793457,-7.669379234313965,18.553956985473633
1701889820679327700,1.18332763671875,9.665142059326172,-7.985013484954834,19.212324142456055
1701889820696319200,1.2003193359375,9.380308151245117,-8.742118835449219,19.972126007080078
1701889820713304600,1.2173046875,6.7130446434021,-10.088376998901367,20.078426361083984
1701889820730293000,1.23429296875,1.8192248344421387,-12.06076431274414,19.2616024017334
1701889820747281000,1.251281005859375,-3.9940876960754395,-14.288986206054688,17.619775772094727
1701889820764268300,1.268268310546875,-7.856345176696777,-15.878691673278809,15.122264862060547
1701889820781258800,1.2852587890625,-8.214882850646973,-17.15233612060547,12.713890075683594
1701889820798245600,1.30224560546875,-8.051316261291504,-18.96452522277832,10.172000885009766
1701889820815236400,1.319236328125,-9.94104290008545,-20.983844757080078,6.029694080352783
1701889820832226000,1.33622607421875,-12.735196113586426,-21.545778274536133,-0.5087556838989258
1701889820849210000,1.353210205078125,-15.620254516601562,-20.00806999206543,-9.038204193115234
1701889820866201000,1.370201171875,-17.986351013183594,-17.392990112304688,-18.427688598632812
1701889820883190300,1.387190185546875,-17.453420639038086,-16.91290855407715,-22.728931427001953
1701889820900176400,1.40417626953125,-8.90342903137207,-18.879125595092773,-21.612384796142578
1701889820917167000,1.4211669921875,0.6738178730010986,-19.432310104370117,-19.037425994873047
1701889820934145800,1.438145751953125,3.3884084224700928,-18.81468963623047,-16.833568572998047
1701889820951144400,1.45514453125,-0.662935733795166,-17.631332397460938,-15.43912410736084
1701889820968129000,1.47212890625,-6.314723014831543,-15.987936973571777,-13.266213417053223
1701889820985115600,1.48911572265625,-9.081687927246094,-15.394304275512695,-9.87853717803955
1701889821002106600,1.506106689453125,-9.258767127990723,-15.20444393157959,-5.57574462890625
1701889821019094000,1.523093994140625,-9.202253341674805,-14.82674789428711,-1.0819158554077148
1701889821036097800,1.540097900390625,-8.842371940612793,-14.48035717010498,2.520927906036377
1701889821053070000,1.557070068359375,-9.235356330871582,-14.401247024536133,4.694594860076904
1701889821070062800,1.574062744140625,-10.563858032226562,-15.421794891357422,8.223918914794922
1701889821087051000,1.591051025390625,-12.066031455993652,-16.5954532623291,11.219738006591797
1701889821104039000,1.608038818359375,-13.009364128112793,-19.64719581604004,16.797557830810547
1701889821121027600,1.625027587890625,-5.670825958251953,-18.475313186645508,23.07258415222168
1701889821138014200,1.64201416015625,0.4213571548461914,-16.870691299438477,24.254058837890625
1701889821155005200,1.659005126953125,8.615164756774902,-14.704767227172852,27.679489135742188
1701889821171983600,1.675983642578125,15.798806190490723,-11.333295822143555,28.015518188476562
1701889821188977200,1.69297705078125,21.481382369995117,-8.647302627563477,24.847930908203125
1701889821205969700,1.7099697265625,24.56993293762207,-5.348349571228027,23.18956184387207
1701889821222959000,1.726958984375,20.102439880371094,-4.398374557495117,22.8631591796875
1701889821239943400,1.743943359375,12.09503173828125,-5.469202995300293,23.69552230834961
1701889821256935000,1.760934814453125,6.657379150390625,-6.054328918457031,23.010513305664062
1701889821273922800,1.7779228515625,4.201769828796387,-7.185522079467773,21.74941062927246
1701889821290912800,1.794912841796875,3.939570426940918,-8.580572128295898,20.680339813232422
1701889821307896000,1.81189599609375,3.687595844268799,-10.290556907653809,20.57532501220703
1701889821324887800,1.8288876953125,1.469982624053955,-12.387762069702148,21.13042449951172
1701889821341877800,1.845877685546875,-2.919036626815796,-14.553186416625977,21.13284683227539
1701889821358871600,1.86287158203125,-7.767534255981445,-16.595394134521484,19.094383239746094
1701889821375849200,1.87984912109375,-9.566010475158691,-18.80642318725586,14.585784912109375
1701889821392846800,1.896846923828125,-8.431646347045898,-20.303232192993164,9.114282608032227
1701889821409827600,1.91382763671875,-8.382688522338867,-20.225854873657227,4.483200550079346
1701889821426819000,1.930819091796875,-9.25389289855957,-20.619319915771484,-0.09995651245117188
1701889821443810800,1.947810791015625,-9.60964584350586,-20.653724670410156,-6.129144668579102
1701889821460797000,1.964796875,-13.173240661621094,-21.55364227294922,-13.900732040405273
1701889821477774000,1.981774169921875,-16.015953063964844,-21.434123992919922,-22.597415924072266
1701889821494769000,1.998768798828125,-11.95962905883789,-22.364402770996094,-26.945751190185547
1701889821511750400,2.01575048828125,-2.248623847961426,-23.678709030151367,-26.471471786499023
1701889821528748500,2.03274853515625,6.96617317199707,-23.078535079956055,-24.08115005493164
1701889821545737000,2.049737060546875,9.473357200622559,-20.35662841796875,-21.33559799194336
1701889821562727000,2.066726806640625,4.373806953430176,-19.025894165039062,-16.76670265197754
1701889821579711500,2.08371142578125,-3.7309179306030273,-18.852577209472656,-11.462112426757812
1701889821596703200,2.100703125,-10.91346263885498,-18.145252227783203,-5.384363174438477
1701889821613691000,2.11769091796875,-15.288992881774902,-17.01396369934082,0.3014802932739258
1701889821630680800,2.134680908203125,-14.21004581451416,-16.617084503173828,4.091330051422119
1701889821647662600,2.15166259765625,-10.082378387451172,-17.388355255126953,6.122695446014404
1701889821664658400,2.168658447265625,-6.3413848876953125,-18.733861923217773,8.254501342773438
1701889821681642000,2.18564208984375,-5.828311920166016,-19.30990219116211,10.159103393554688
1701889821698633500,2.202633544921875,-6.024692058563232,-19.2816104888916,16.199758529663086
1701889821715622000,2.219621826171875,-7.271042823791504,-16.451936721801758,22.352825164794922
1701889821732604000,2.23660400390625,-8.216269493103027,-14.696355819702148,22.748485565185547
1701889821749599500,2.253599609375,-1.9723329544067383,-13.19006061553955,24.221214294433594
1701889821766579700,2.270579833984375,5.741464614868164,-9.436177253723145,23.095582962036133
1701889821783577300,2.287577392578125,9.425641059875488,-8.536172866821289,24.340747833251953
1701889821800569600,2.304569580078125,14.650429725646973,-7.036633491516113,30.044309616088867
1701889821817549600,2.321549560546875,19.47648811340332,-5.090744972229004,31.158065795898438
1701889821834537000,2.338536865234375,21.763595581054688,-5.0258588790893555,28.56233024597168
1701889821851530200,2.3555302734375,17.254959106445312,-5.845639705657959,24.63038444519043
1701889821868512000,2.372511962890625,9.501341819763184,-6.908725261688232,21.527389526367188
1701889821885506000,2.389506103515625,2.9259862899780273,-7.700921535491943,20.538564682006836
1701889821902506800,2.4065068359375,-2.275178909301758,-8.957132339477539,20.524112701416016
1701889821919479600,2.4234794921875,-2.971808433532715,-9.591297149658203,20.087337493896484
1701889821936471300,2.44047119140625,-1.951404094696045,-11.48643970489502,18.92176628112793
1701889821953459000,2.457458984375,-3.1093759536743164,-13.928847312927246,16.451278686523438
1701889821970449000,2.474448974609375,-6.178597927093506,-15.68455982208252,12.306890487670898
1701889821987437800,2.491437744140625,-9.265317916870117,-15.837303161621094,7.673152446746826
1701889822004424200,2.508424072265625,-10.809980392456055,-17.268423080444336,5.116663932800293
1701889822021410800,2.525410888671875,-9.530630111694336,-18.907047271728516,1.0536532402038574
1701889822038395600,2.542395751953125,-8.32615852355957,-18.632890701293945,-4.753385543823242
1701889822055391700,2.559391845703125,-8.089378356933594,-17.6573486328125,-10.99497127532959
1701889822072379400,2.57637939453125,-7.689233303070068,-18.005746841430664,-17.329654693603516
1701889822089363000,2.593363037109375,-5.480832099914551,-19.028528213500977,-22.777339935302734
1701889822106357200,2.610357177734375,-1.3994109630584717,-19.178457260131836,-26.542789459228516
1701889822123339500,2.627339599609375,1.5473556518554688,-18.12533950805664,-27.403610229492188
1701889822140349200,2.64434912109375,1.5389342308044434,-16.990089416503906,-24.612428665161133
1701889822157321500,2.661321533203125,-0.9385337829589844,-15.918588638305664,-19.795814514160156
1701889822174307600,2.6783076171875,-4.425911903381348,-15.840313911437988,-13.834162712097168
1701889822191298600,2.695298583984375,-7.208003520965576,-15.823380470275879,-8.526679992675781
1701889822208285400,2.712285400390625,-8.115314483642578,-15.66436767578125,-4.257392883300781
1701889822225268700,2.729268798828125,-8.160621643066406,-15.85974407196045,-0.4614248275756836
1701889822242256000,2.746255859375,-7.877481460571289,-15.646135330200195,2.3494982719421387
1701889822259249400,2.76324951171875,-8.2848539352417,-16.49047088623047,5.917396545410156
1701889822276239000,2.780239013671875,-9.25378704071045,-16.27261734008789,9.182069778442383
1701889822293228300,2.797228271484375,-9.362353324890137,-16.459640502929688,12.419885635375977
