time,seconds_elapsed,z,y,x
1700856539945774800,0.14277490234375,-0.014014244079589844,0.029827415943145752,0.041857119649648666
1700856539962756600,0.159756591796875,-0.018199920654296875,0.058518409729003906,0.06574331969022751
1700856539979758000,0.176758056640625,-0.018201828002929688,0.02982613444328308,0.07048387080430984
1700856539996748300,0.193748291015625,-0.009230613708496094,-0.008424311876296997,0.04172239825129509
1700856540013735400,0.2107353515625,-0.014017105102539062,-0.03231644630432129,0.0034417305141687393
1700856540030734300,0.227734375,-0.014613151550292969,-0.008454561233520508,-0.01569502241909504
1700856540047732000,0.24473193359375,-0.014612197875976562,0.025014936923980713,-0.010898742824792862
1700856540064727000,0.26172705078125,-0.014613151550292969,0.04897376894950867,0.012934193015098572
1700856540081720000,0.278719970703125,-0.014016151428222656,0.05378812551498413,0.04170023277401924
1700856540098707500,0.29570751953125,-0.013417243957519531,0.015484035015106201,0.05600942298769951
1700856540115703000,0.312703125,-0.018199920654296875,-0.0372215211391449,0.05122573301196098
1700856540132694300,0.3296943359375,-0.008627891540527344,-0.04680189490318298,0.03692081943154335
1700856540149689900,0.34668994140625,-0.028364181518554688,0.0009385049343109131,0.00830455869436264
1700856540166677500,0.363677490234375,-0.009818077087402344,0.06791186332702637,-0.006100635975599289
1700856540183673300,0.38067333984375,-0.01938629150390625,0.0773947536945343,-0.006093142554163933
1700856540200667400,0.39766748046875,-0.0146026611328125,0.04395115375518799,0.013101715594530106
1700856540217656600,0.414656494140625,-0.004435539245605469,-0.013403654098510742,0.027507657185196877
1700856540234651100,0.431651123046875,-0.018194198608398438,-0.051700592041015625,0.041262224316596985
1700856540251648000,0.44864794921875,-0.013403892517089844,-0.042235761880874634,0.041249047964811325
1700856540268637400,0.465637451171875,-0.027757644653320312,0.010340660810470581,0.046575285494327545
1700856540285627600,0.482627685546875,-0.013993263244628906,0.07242047786712646,0.03699624538421631
1700856540302622500,0.49962255859375,-0.014590263366699219,0.08672994375228882,0.013122418895363808
1700856540319622100,0.5166220703125,-0.024158477783203125,0.034049540758132935,-0.005921253934502602
1700856540336607000,0.53360693359375,-0.02356243133544922,-0.03770041465759277,0.003606129437685013
1700856540353601300,0.550601318359375,-0.013990402221679688,-0.06163293123245239,0.01731787994503975
1700856540370595300,0.56759521484375,-0.008606910705566406,-0.028138011693954468,0.041782841086387634
1700856540387584300,0.584584228515625,-0.01338958740234375,0.019647657871246338,0.06579238176345825
1700856540404579000,0.6015791015625,-0.022958755493164062,0.06267619132995605,0.060989685356616974
1700856540421574000,0.618573974609375,-0.01876544952392578,0.06253334879875183,0.032264672219753265
1700856540438562300,0.635562255859375,-0.019361495971679688,0.024205058813095093,0.0034925658255815506
1700856540455559200,0.65255908203125,-0.014569282531738281,-0.019031882286071777,-0.005986394360661507
1700856540472548600,0.669548583984375,-0.004992485046386719,-0.038283735513687134,-0.0017994474619626999
1700856540489547000,0.686547119140625,-0.013964653015136719,-0.01436808705329895,0.01793547347187996
1700856540506533600,0.70353369140625,-0.013963699340820312,0.038246989250183105,0.032287273555994034
1700856540523529200,0.720529296875,-0.013959884643554688,0.042939722537994385,0.04179711267352104
1700856540540523300,0.737523193359375,-0.013957977294921875,0.03811737895011902,0.04656585678458214
1700856540557510000,0.754510009765625,-0.009171485900878906,0.02372521162033081,0.037032462656497955
1700856540574509300,0.77150927734375,0.00040149688720703125,-0.005011409521102905,0.013049492612481117
1700856540591503600,0.788503662109375,-0.023527145385742188,-0.014592111110687256,0.013044394552707672
1700856540608487000,0.80548681640625,-0.019333839416503906,0.02356138825416565,0.008254198357462883
1700856540625488400,0.82248828125,-0.014546394348144531,0.05701643228530884,-0.0013167429715394974
1700856540642479600,0.839479736328125,-0.028899192810058594,0.037774235010147095,0.008254399523139
1700856540659471400,0.856471435546875,-0.009158134460449219,-0.0005004405975341797,0.02261161059141159
1700856540676462300,0.87346240234375,-0.05162811279296875,-0.03406485915184021,0.03217519074678421
1700856540693461500,0.89046142578125,-0.0091552734375,-0.01493138074874878,0.04172647371888161
1700856540710441200,0.907441162109375,-0.056412696838378906,0.022730469703674316,0.04649048298597336
1700856540727435800,0.924435791015625,-0.042649269104003906,0.04715868830680847,0.03212115913629532
